State,RegionName,2000q1,2000q2,2000q3,2000q4,2001q1,2001q2,2001q3,2001q4,2002q1,2002q2,2002q3,2002q4,2003q1,2003q2,2003q3,2003q4,2004q1,2004q2,2004q3,2004q4,2005q1,2005q2,2005q3,2005q4,2006q1,2006q2,2006q3,2006q4,2007q1,2007q2,2007q3,2007q4,2008q1,2008q2,2008q3,2008q4,2009q1,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,Price_Ratio
Missouri,Bolivar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145100.0,140966.66666666666,137400.0,131366.66666666666,128733.33333333333,127266.66666666667,128900.0,126633.33333333333,121933.33333333333,121600.0,121700.0,122066.66666666667,121900.0,120933.33333333333,119100.0,118666.66666666667,117466.66666666667,117166.66666666667,117000.0,117333.33333333333,120400.0,121600.0,121900.0,124500.0,126066.66666666667,126200.0,127466.66666666667,129300.0,131233.33333333334,132600.0,
Illinois,Edwardsville,118633.33333333333,120533.33333333333,121200.0,123633.33333333333,125833.33333333333,127400.0,130066.66666666667,131200.0,131600.0,133533.33333333334,136000.0,138833.33333333334,142100.0,143866.66666666666,145566.66666666666,148033.33333333334,150866.66666666666,153066.66666666666,158066.66666666666,161266.66666666666,162966.66666666666,165900.0,166300.0,167200.0,168500.0,169666.66666666666,170533.33333333334,171033.33333333334,171566.66666666666,172566.66666666666,172266.66666666666,173266.66666666666,172900.0,172566.66666666666,172966.66666666666,172133.33333333334,171533.33333333334,171300.0,171700.0,172066.66666666666,175700.0,176566.66666666666,176633.33333333334,175833.33333333334,173233.33333333334,170300.0,167100.0,165066.66666666666,164566.66666666666,165266.66666666666,166233.33333333334,166800.0,166933.33333333334,168533.33333333334,169566.66666666666,170600.0,169700.0,167766.66666666666,166933.33333333334,167333.33333333334,168133.33333333334,168633.33333333334,169733.33333333334,170866.66666666666,171466.66666666666,174033.33333333334,176650.0,1.007394434714925
Michigan,Hillsdale,91766.66666666667,93266.66666666667,94633.33333333333,96033.33333333333,96000.0,98900.0,102100.0,102766.66666666667,106366.66666666667,107600.0,108333.33333333333,107133.33333333333,106533.33333333333,106633.33333333333,107200.0,108166.66666666667,110700.0,112100.0,113733.33333333333,117100.0,113766.66666666667,111133.33333333333,108833.33333333333,111800.0,111833.33333333333,115366.66666666667,114433.33333333333,108633.33333333333,107500.0,102700.0,100833.33333333333,99666.66666666667,101866.66666666667,97666.66666666667,90333.33333333333,85033.33333333333,83700.0,83333.33333333333,83700.0,81833.33333333333,72333.33333333333,72800.0,73900.0,73266.66666666667,71400.0,68933.33333333333,68433.33333333333,68633.33333333333,68800.0,68433.33333333333,69266.66666666667,71700.0,75533.33333333333,79366.66666666667,81733.33333333333,84066.66666666667,87133.33333333333,86066.66666666667,87500.0,87800.0,88933.33333333333,90300.0,90600.0,91766.66666666667,97266.66666666667,101033.33333333333,102250.0,1.1720000000000002
South Carolina,Clemson,118433.33333333333,120766.66666666667,122666.66666666667,122633.33333333333,125066.66666666667,126166.66666666667,128233.33333333333,129666.66666666667,129533.33333333333,130366.66666666667,130833.33333333333,131500.0,132700.0,133366.66666666666,133466.66666666666,134300.0,135266.66666666666,137500.0,140500.0,143666.66666666666,146566.66666666666,149533.33333333334,151666.66666666666,151433.33333333334,153000.0,153766.66666666666,155566.66666666666,158500.0,161966.66666666666,163500.0,165900.0,167633.33333333334,166766.66666666666,166266.66666666666,164300.0,163766.66666666666,167266.66666666666,167866.66666666666,166333.33333333334,165866.66666666666,161466.66666666666,161233.33333333334,161166.66666666666,160433.33333333334,159733.33333333334,159033.33333333334,161833.33333333334,163300.0,163600.0,165733.33333333334,165933.33333333334,163933.33333333334,164100.0,165966.66666666666,167033.33333333334,169033.33333333334,171033.33333333334,170800.0,173033.33333333334,174833.33333333334,177000.0,177000.0,178066.66666666666,180300.0,181900.0,185433.33333333334,185900.0,0.9904686258935663
Louisiana,Natchitoches,82300.0,84933.33333333333,83566.66666666667,78233.33333333333,76400.0,77900.0,80900.0,81066.66666666667,79066.66666666667,80533.33333333333,83066.66666666667,85466.66666666667,83866.66666666667,82566.66666666667,82700.0,84400.0,89000.0,93833.33333333333,96433.33333333333,97833.33333333333,99666.66666666667,101666.66666666667,102833.33333333333,107333.33333333333,112800.0,111266.66666666667,112633.33333333333,114800.0,118233.33333333333,122566.66666666667,126700.0,127933.33333333333,126766.66666666667,127266.66666666667,129300.0,131866.66666666666,135166.66666666666,138400.0,135933.33333333334,134800.0,132333.33333333334,128066.66666666667,129633.33333333333,133133.33333333334,133700.0,137033.33333333334,137700.0,134233.33333333334,130400.0,126733.33333333333,124700.0,125866.66666666667,128500.0,130266.66666666667,129500.0,129666.66666666667,131100.0,131633.33333333334,134866.66666666666,135133.33333333334,139733.33333333334,145066.66666666666,147600.0,148700.0,148600.0,149633.33333333334,151800.0,0.9195568400770713
Michigan,Albion,62500.0,63533.333333333336,64966.666666666664,66533.33333333333,66933.33333333333,68566.66666666667,68600.0,68900.0,70366.66666666667,71366.66666666667,71666.66666666667,72366.66666666667,72233.33333333333,73233.33333333333,75833.33333333333,77366.66666666667,80000.0,80400.0,77966.66666666667,78433.33333333333,79433.33333333333,79500.0,80033.33333333333,80366.66666666667,78433.33333333333,78966.66666666667,78800.0,77033.33333333333,77000.0,74933.33333333333,75300.0,74866.66666666667,72400.0,71000.0,70200.0,69433.33333333333,67133.33333333333,65033.333333333336,63900.0,63733.333333333336,66266.66666666667,68300.0,69300.0,68133.33333333333,65733.33333333333,64600.0,62700.0,60866.666666666664,59733.333333333336,57633.333333333336,55800.0,54800.0,56066.666666666664,57600.0,57600.0,59733.333333333336,61666.666666666664,62766.666666666664,64866.666666666664,66200.0,64466.666666666664,63933.333333333336,63366.666666666664,63266.666666666664,65133.333333333336,66666.66666666667,67350.0,1.0917478216299332
Alabama,Montevallo,97000.0,96800.0,96533.33333333333,98333.33333333333,99466.66666666667,101333.33333333333,103200.0,101866.66666666667,100900.0,102700.0,104933.33333333333,110066.66666666667,112000.0,111933.33333333333,110133.33333333333,107433.33333333333,107133.33333333333,109666.66666666667,114033.33333333333,118033.33333333333,119566.66666666667,120233.33333333333,119766.66666666667,120866.66666666667,125900.0,127666.66666666667,125600.0,122800.0,121766.66666666667,121533.33333333333,121200.0,122733.33333333333,122400.0,119000.0,127266.66666666667,125800.0,124033.33333333333,125200.0,122666.66666666667,124133.33333333333,121200.0,121500.0,118700.0,116666.66666666667,114533.33333333333,112766.66666666667,113500.0,113366.66666666667,114833.33333333333,115133.33333333333,112700.0,112966.66666666667,113666.66666666667,114500.0,114200.0,114866.66666666667,117333.33333333333,119366.66666666667,120266.66666666667,120000.0,119900.0,119466.66666666667,119400.0,119833.33333333333,121700.0,122400.0,121500.0,0.950479233226837
North Carolina,Davidson,190566.66666666666,190633.33333333334,192100.0,194933.33333333334,196600.0,197366.66666666666,198433.33333333334,201033.33333333334,203166.66666666666,203766.66666666666,204166.66666666666,203566.66666666666,203400.0,205500.0,207533.33333333334,211966.66666666666,215100.0,216266.66666666666,216766.66666666666,219633.33333333334,221733.33333333334,226233.33333333334,233233.33333333334,238166.66666666666,241700.0,250800.0,259900.0,266366.6666666667,274000.0,277400.0,276433.3333333333,277100.0,279033.3333333333,278733.3333333333,279966.6666666667,276500.0,275133.3333333333,268800.0,261633.33333333334,261700.0,262600.0,260566.66666666666,258700.0,254800.0,247800.0,247900.0,249866.66666666666,246833.33333333334,248600.0,253600.0,255500.0,258333.33333333334,257133.33333333334,258733.33333333334,262533.3333333333,267400.0,270433.3333333333,270366.6666666667,270700.0,271500.0,274933.3333333333,281233.3333333333,287933.3333333333,292666.6666666667,295366.6666666667,295800.0,297200.0,1.0369543650793651
Maryland,Chestertown,129300.0,132066.66666666666,137933.33333333334,140166.66666666666,141433.33333333334,142666.66666666666,141600.0,144233.33333333334,149166.66666666666,152266.66666666666,155566.66666666666,156066.66666666666,156733.33333333334,155833.33333333334,157400.0,161633.33333333334,170666.66666666666,184333.33333333334,201633.33333333334,216033.33333333334,226733.33333333334,240366.66666666666,253233.33333333334,266733.3333333333,271566.6666666667,270666.6666666667,271800.0,268366.6666666667,274733.3333333333,274966.6666666667,274433.3333333333,274700.0,273066.6666666667,266666.6666666667,257933.33333333334,249866.66666666666,250233.33333333334,246433.33333333334,241033.33333333334,238166.66666666666,212566.66666666666,208800.0,204533.33333333334,201700.0,200700.0,194633.33333333334,188466.66666666666,179900.0,175700.0,174500.0,172766.66666666666,172000.0,172033.33333333334,169266.66666666666,168233.33333333334,167733.33333333334,174900.0,181433.33333333334,185266.66666666666,186500.0,184666.66666666666,179700.0,178800.0,178866.66666666666,184700.0,186033.33333333334,186650.0,1.0821046936291085
California,Cotati,240966.66666666666,254800.0,277133.3333333333,300366.6666666667,317833.3333333333,327133.3333333333,326966.6666666667,325800.0,325100.0,332800.0,339700.0,350200.0,359300.0,368200.0,379100.0,397433.3333333333,416733.3333333333,439700.0,465000.0,485100.0,503366.6666666667,518700.0,536066.6666666666,549800.0,550600.0,549066.6666666666,537666.6666666666,519666.6666666667,509833.3333333333,507400.0,493733.3333333333,464300.0,424566.6666666667,397900.0,378400.0,352533.3333333333,351800.0,337633.3333333333,321166.6666666667,317433.3333333333,321900.0,324200.0,331633.3333333333,332833.3333333333,321300.0,301266.6666666667,282600.0,277733.3333333333,276200.0,286033.3333333333,293666.6666666667,313066.6666666667,326966.6666666667,342000.0,360700.0,376000.0,387666.6666666667,406933.3333333333,425633.3333333333,434833.3333333333,435900.0,439233.3333333333,445633.3333333333,460200.0,475800.0,473566.6666666667,484000.0,1.1784973837496298
South Carolina,Central,87266.66666666667,88866.66666666667,90133.33333333333,90700.0,90966.66666666667,91000.0,93466.66666666667,93433.33333333333,94333.33333333333,95233.33333333333,95566.66666666667,96600.0,95533.33333333333,95200.0,95133.33333333333,95300.0,98100.0,101066.66666666667,102866.66666666667,106900.0,108800.0,111233.33333333333,113000.0,114100.0,114733.33333333333,113933.33333333333,114100.0,113700.0,114600.0,114466.66666666667,115300.0,115833.33333333333,113166.66666666667,114133.33333333333,113100.0,111733.33333333333,112400.0,113033.33333333333,111466.66666666667,111433.33333333333,116566.66666666667,113733.33333333333,113033.33333333333,112000.0,108100.0,106233.33333333333,106933.33333333333,108000.0,106733.33333333333,107600.0,108300.0,108000.0,108400.0,109233.33333333333,109800.0,109233.33333333333,109300.0,109300.0,107433.33333333333,107266.66666666667,108733.33333333333,111433.33333333333,113900.0,116466.66666666667,116066.66666666667,118566.66666666667,121500.0,1.0097316425833087
Massachusetts,Dudley,135500.0,141100.0,145166.66666666666,148500.0,153333.33333333334,156966.66666666666,161233.33333333334,165700.0,171100.0,177400.0,186766.66666666666,198966.66666666666,207533.33333333334,213400.0,215566.66666666666,219833.33333333334,224766.66666666666,232300.0,240166.66666666666,244133.33333333334,247833.33333333334,251900.0,256100.0,259666.66666666666,260500.0,259933.33333333334,256933.33333333334,254333.33333333334,252333.33333333334,249666.66666666666,247700.0,245366.66666666666,239933.33333333334,232466.66666666666,225233.33333333334,219666.66666666666,212900.0,207966.66666666666,207700.0,208833.33333333334,212733.33333333334,213066.66666666666,210700.0,206733.33333333334,204433.33333333334,207066.66666666666,208800.0,204266.66666666666,204133.33333333334,202533.33333333334,197066.66666666666,192100.0,192866.66666666666,198633.33333333334,207600.0,213233.33333333334,214066.66666666666,214300.0,213100.0,217900.0,216300.0,216233.33333333334,218700.0,225500.0,233300.0,234100.0,235700.0,1.1178073409200193
Texas,Commerce,69100.0,72900.0,75433.33333333333,74300.0,66733.33333333333,61933.333333333336,59666.666666666664,56600.0,54966.666666666664,54433.333333333336,53233.333333333336,53566.666666666664,55600.0,53733.333333333336,53100.0,54066.666666666664,54700.0,53633.333333333336,53666.666666666664,53066.666666666664,52433.333333333336,54366.666666666664,55500.0,56333.333333333336,55200.0,55633.333333333336,58666.666666666664,57466.666666666664,58366.666666666664,58666.666666666664,58566.666666666664,62100.0,64600.0,66333.33333333333,66700.0,67033.33333333333,66500.0,66466.66666666667,63366.666666666664,60766.666666666664,62266.666666666664,61933.333333333336,62533.333333333336,61666.666666666664,61900.0,60866.666666666664,59000.0,57733.333333333336,54866.666666666664,52000.0,52300.0,54133.333333333336,56066.666666666664,59600.0,61733.333333333336,63800.0,63200.0,62333.333333333336,62533.333333333336,62300.0,63600.0,64366.666666666664,66200.0,69466.66666666667,70133.33333333333,72566.66666666667,74600.0,0.9979939819458373
Oregon,Monmouth,134466.66666666666,134866.66666666666,135000.0,135566.66666666666,136900.0,138133.33333333334,138300.0,138300.0,139466.66666666666,140633.33333333334,141933.33333333334,142666.66666666666,144866.66666666666,148200.0,150700.0,152933.33333333334,155666.66666666666,157900.0,159866.66666666666,162800.0,164166.66666666666,165300.0,168200.0,174800.0,179700.0,185033.33333333334,192933.33333333334,199533.33333333334,205633.33333333334,210466.66666666666,213400.0,209166.66666666666,203933.33333333334,204366.66666666666,202333.33333333334,201333.33333333334,197900.0,194000.0,190233.33333333334,190233.33333333334,197066.66666666666,199733.33333333334,197300.0,191066.66666666666,185900.0,177233.33333333334,174133.33333333334,175000.0,174900.0,176166.66666666666,174400.0,171833.33333333334,172266.66666666666,176966.66666666666,183100.0,189966.66666666666,189166.66666666666,186600.0,189300.0,191933.33333333334,194766.66666666666,198166.66666666666,202900.0,206366.66666666666,210000.0,214033.33333333334,218400.0,1.0534364261168385
New Jersey,West Long Branch,217000.0,221500.0,230033.33333333334,239766.66666666666,252400.0,267500.0,279500.0,291300.0,302300.0,310600.0,321666.6666666667,335333.3333333333,342233.3333333333,351833.3333333333,359033.3333333333,371300.0,385933.3333333333,405533.3333333333,428866.6666666667,448000.0,461933.3333333333,473900.0,480433.3333333333,487600.0,500733.3333333333,510233.3333333333,520400.0,521966.6666666667,521233.3333333333,517533.3333333333,510200.0,497033.3333333333,488600.0,477266.6666666667,468166.6666666667,462233.3333333333,459600.0,447900.0,433966.6666666667,422666.6666666667,397266.6666666667,389533.3333333333,388066.6666666667,383833.3333333333,380433.3333333333,373900.0,367133.3333333333,365966.6666666667,364033.3333333333,368233.3333333333,368366.6666666667,364400.0,368100.0,369033.3333333333,367933.3333333333,371366.6666666667,377666.6666666667,380400.0,388500.0,392533.3333333333,398066.6666666667,401166.6666666667,399600.0,404833.3333333333,411933.3333333333,415733.3333333333,420900.0,1.065565230334152
North Carolina,Cullowhee,154500.0,161500.0,174400.0,177500.0,174150.0,175933.33333333334,185666.66666666666,192666.66666666666,192033.33333333334,190866.66666666666,188566.66666666666,185966.66666666666,176066.66666666666,169766.66666666666,159233.33333333334,159200.0,169900.0,185733.33333333334,200033.33333333334,204233.33333333334,212366.66666666666,217466.66666666666,226066.66666666666,239633.33333333334,247933.33333333334,256266.66666666666,266600.0,275566.6666666667,281033.3333333333,278266.6666666667,274266.6666666667,275166.6666666667,274400.0,267366.6666666667,261933.33333333334,240300.0,224033.33333333334,211233.33333333334,203666.66666666666,199433.33333333334,200400.0,203600.0,197900.0,188200.0,174633.33333333334,167533.33333333334,163800.0,170566.66666666666,179366.66666666666,181066.66666666666,179833.33333333334,177200.0,174800.0,174333.33333333334,172133.33333333334,166466.66666666666,162433.33333333334,164100.0,166700.0,173666.66666666666,180700.0,185766.66666666666,191066.66666666666,195200.0,196233.33333333334,193800.0,194250.0,1.2657408868549787
Pennsylvania,Millersville,108300.0,109866.66666666667,111600.0,112666.66666666667,114066.66666666667,115166.66666666667,116600.0,119266.66666666667,120833.33333333333,121266.66666666667,121300.0,121733.33333333333,122100.0,123833.33333333333,126700.0,129633.33333333333,132400.0,136100.0,140066.66666666666,143500.0,147666.66666666666,151033.33333333334,152766.66666666666,155400.0,158500.0,161166.66666666666,165833.33333333334,169800.0,172733.33333333334,173900.0,173800.0,172200.0,168566.66666666666,167000.0,165933.33333333334,165133.33333333334,162200.0,162900.0,162966.66666666666,162400.0,166466.66666666666,165366.66666666666,163100.0,161366.66666666666,160066.66666666666,157200.0,155933.33333333334,155066.66666666666,154266.66666666666,154766.66666666666,154766.66666666666,154466.66666666666,153566.66666666666,154200.0,153633.33333333334,154600.0,156233.33333333334,156666.66666666666,159233.33333333334,160333.33333333334,161033.33333333334,162600.0,163833.33333333334,164666.66666666666,165733.33333333334,167600.0,167700.0,1.025168815224064
Texas,Canyon,74233.33333333333,76200.0,77866.66666666667,76966.66666666667,79566.66666666667,80833.33333333333,82200.0,83900.0,85466.66666666667,87433.33333333333,87800.0,88300.0,88600.0,92200.0,99566.66666666667,96700.0,94500.0,95433.33333333333,90800.0,93966.66666666667,97000.0,97466.66666666667,100700.0,105300.0,108166.66666666667,109000.0,111533.33333333333,112633.33333333333,115733.33333333333,116966.66666666667,116966.66666666667,118500.0,114933.33333333333,109766.66666666667,109100.0,110733.33333333333,113566.66666666667,116400.0,118166.66666666667,117466.66666666667,116100.0,117233.33333333333,117100.0,116200.0,116066.66666666667,116066.66666666667,115300.0,115566.66666666667,116066.66666666667,116966.66666666667,117133.33333333333,116166.66666666667,116633.33333333333,117066.66666666667,117266.66666666667,117633.33333333333,118500.0,119000.0,120400.0,120733.33333333333,121100.0,121600.0,121866.66666666667,124766.66666666667,126966.66666666667,129200.0,129800.0,0.9430126002290952
New York,Cobleskill,75866.66666666667,77300.0,77633.33333333333,77233.33333333333,76200.0,75200.0,75000.0,76400.0,80433.33333333333,79866.66666666667,80866.66666666667,83000.0,84366.66666666667,86933.33333333333,88100.0,87966.66666666667,89700.0,93833.33333333333,98766.66666666667,104866.66666666667,108000.0,113466.66666666667,116733.33333333333,112500.0,112400.0,113300.0,118333.33333333333,125133.33333333333,129033.33333333333,130666.66666666667,129900.0,131600.0,129000.0,126966.66666666667,122933.33333333333,118833.33333333333,118800.0,117966.66666666667,118466.66666666667,119566.66666666667,122400.0,125366.66666666667,125833.33333333333,124266.66666666667,122366.66666666667,117100.0,115466.66666666667,117533.33333333333,118633.33333333333,121733.33333333333,125433.33333333333,130266.66666666667,130866.66666666667,128233.33333333333,123866.66666666667,119933.33333333333,119100.0,119400.0,118600.0,118000.0,118466.66666666667,119366.66666666667,118966.66666666667,117633.33333333333,114533.33333333333,115466.66666666667,119050.0,1.0762927380615994
New York,Brockport,81266.66666666667,81200.0,82500.0,82900.0,84366.66666666667,85766.66666666667,86100.0,87433.33333333333,88066.66666666667,87166.66666666667,85766.66666666667,84733.33333333333,84500.0,85500.0,85966.66666666667,85900.0,85866.66666666667,85833.33333333333,86933.33333333333,88066.66666666667,89833.33333333333,90800.0,91633.33333333333,93100.0,93866.66666666667,94800.0,95233.33333333333,95700.0,96133.33333333333,97500.0,99900.0,101633.33333333333,100866.66666666667,100300.0,98866.66666666667,97500.0,97966.66666666667,98100.0,100366.66666666667,102600.0,103333.33333333333,105466.66666666667,105033.33333333333,104033.33333333333,103266.66666666667,101633.33333333333,100266.66666666667,99633.33333333333,100866.66666666667,100200.0,100200.0,100666.66666666667,101166.66666666667,102100.0,103233.33333333333,102800.0,102166.66666666667,101833.33333333333,101100.0,101666.66666666667,102466.66666666667,104500.0,105633.33333333333,105900.0,106433.33333333333,106366.66666666667,105900.0,1.0224260958205913
Maryland,Emmitsburg,121300.0,122966.66666666667,123300.0,125633.33333333333,125833.33333333333,129600.0,134933.33333333334,137433.33333333334,140000.0,141766.66666666666,144133.33333333334,148266.66666666666,155566.66666666666,164533.33333333334,176100.0,186400.0,193466.66666666666,199966.66666666666,205966.66666666666,213600.0,221400.0,227733.33333333334,232200.0,234466.66666666666,240966.66666666666,246500.0,250833.33333333334,254900.0,256900.0,257700.0,255833.33333333334,249866.66666666666,239233.33333333334,228100.0,219400.0,214766.66666666666,217700.0,218366.66666666666,217566.66666666666,216166.66666666666,211966.66666666666,210033.33333333334,205066.66666666666,203533.33333333334,200000.0,195333.33333333334,192000.0,186066.66666666666,182633.33333333334,182166.66666666666,182700.0,183966.66666666666,184300.0,181400.0,182500.0,181866.66666666666,178166.66666666666,178100.0,179866.66666666666,176300.0,176633.33333333334,179800.0,180800.0,183433.33333333334,183800.0,184000.0,183000.0,1.0445733475805221
Kansas,Baldwin City,123666.66666666667,126666.66666666667,130400.0,133366.66666666666,135400.0,137400.0,137900.0,137200.0,137333.33333333334,138333.33333333334,139133.33333333334,140100.0,141900.0,142833.33333333334,143733.33333333334,145466.66666666666,149100.0,152333.33333333334,154233.33333333334,156233.33333333334,157400.0,160666.66666666666,162400.0,167333.33333333334,166400.0,163366.66666666666,165566.66666666666,163666.66666666666,169733.33333333334,171800.0,173100.0,174233.33333333334,174766.66666666666,176700.0,175866.66666666666,178766.66666666666,182233.33333333334,182900.0,180366.66666666666,173566.66666666666,160800.0,159166.66666666666,160633.33333333334,162033.33333333334,163166.66666666666,161866.66666666666,160633.33333333334,158000.0,157700.0,156566.66666666666,156433.33333333334,156600.0,156666.66666666666,156866.66666666666,155800.0,155466.66666666666,155466.66666666666,154133.33333333334,153633.33333333334,155766.66666666666,158866.66666666666,160033.33333333334,160833.33333333334,162266.66666666666,163500.0,164033.33333333334,163900.0,0.9661016949152542
Ohio,Bluffton,103433.33333333333,106633.33333333333,111000.0,113400.0,113666.66666666667,111266.66666666667,110300.0,111566.66666666667,112966.66666666667,115000.0,116666.66666666667,114233.33333333333,112700.0,113433.33333333333,113666.66666666667,114166.66666666667,116533.33333333333,118966.66666666667,119766.66666666667,121200.0,122000.0,121566.66666666667,122266.66666666667,123800.0,125066.66666666667,123466.66666666667,123266.66666666667,125433.33333333333,126600.0,127966.66666666667,129500.0,127333.33333333333,125100.0,123000.0,119766.66666666667,118366.66666666667,115500.0,117400.0,120300.0,122433.33333333333,123266.66666666667,123366.66666666667,121066.66666666667,118633.33333333333,119466.66666666667,120066.66666666667,120933.33333333333,120466.66666666667,119633.33333333333,117966.66666666667,117500.0,117833.33333333333,118733.33333333333,120666.66666666667,123266.66666666667,127266.66666666667,128866.66666666667,128800.0,128533.33333333333,131133.33333333334,133533.33333333334,135333.33333333334,137133.33333333334,137033.33333333334,139666.66666666666,141166.66666666666,142800.0,1.0477001703577513
Tennessee,Collegedale,129633.33333333333,129933.33333333333,132166.66666666666,136466.66666666666,138633.33333333334,139500.0,139833.33333333334,140233.33333333334,142133.33333333334,144200.0,145500.0,148000.0,149933.33333333334,152000.0,155666.66666666666,157233.33333333334,160033.33333333334,162200.0,164166.66666666666,167400.0,170466.66666666666,175400.0,179666.66666666666,181733.33333333334,180866.66666666666,181100.0,181500.0,181500.0,183933.33333333334,185733.33333333334,187233.33333333334,187133.33333333334,184900.0,182233.33333333334,180100.0,180066.66666666666,180566.66666666666,182200.0,181466.66666666666,179700.0,182800.0,182600.0,180600.0,181166.66666666666,181466.66666666666,181333.33333333334,184066.66666666666,184800.0,185366.66666666666,184566.66666666666,184733.33333333334,186033.33333333334,184466.66666666666,187266.66666666666,190333.33333333334,192066.66666666666,191766.66666666666,189333.33333333334,188400.0,188433.33333333334,187500.0,189700.0,191133.33333333334,193600.0,194466.66666666666,195466.66666666666,199100.0,1.000182949140139
Georgia,Oxford,114700.0,115733.33333333333,116833.33333333333,117500.0,118500.0,119233.33333333333,119566.66666666667,121333.33333333333,123400.0,125100.0,126100.0,126266.66666666667,129433.33333333333,132033.33333333334,133333.33333333334,135000.0,132533.33333333334,129466.66666666667,130500.0,131633.33333333334,132566.66666666666,135900.0,139166.66666666666,142800.0,143733.33333333334,144500.0,143300.0,140333.33333333334,135400.0,134633.33333333334,137666.66666666666,143333.33333333334,145700.0,142433.33333333334,134133.33333333334,126533.33333333333,130300.0,131766.66666666666,129100.0,125800.0,126900.0,121933.33333333333,120766.66666666667,114433.33333333333,106400.0,102700.0,97300.0,97700.0,99400.0,99933.33333333333,100733.33333333333,104733.33333333333,106700.0,114933.33333333333,125000.0,127733.33333333333,121766.66666666667,120000.0,123933.33333333333,128000.0,131433.33333333334,135200.0,136500.0,138900.0,140466.66666666666,139966.66666666666,141650.0,1.0809511763217812
North Carolina,Wingate,108300.0,109433.33333333333,111366.66666666667,113133.33333333333,114166.66666666667,113300.0,112100.0,111066.66666666667,110666.66666666667,110300.0,110900.0,112766.66666666667,113966.66666666667,114933.33333333333,116833.33333333333,119033.33333333333,121633.33333333333,122333.33333333333,122333.33333333333,122233.33333333333,122333.33333333333,123100.0,125000.0,126300.0,127833.33333333333,130500.0,132333.33333333334,131966.66666666666,132866.66666666666,134233.33333333334,135266.66666666666,136633.33333333334,135266.66666666666,132833.33333333334,129866.66666666667,127800.0,126833.33333333333,126266.66666666667,124633.33333333333,123800.0,125366.66666666667,125500.0,124700.0,123666.66666666667,120266.66666666667,116833.33333333333,116500.0,116100.0,117400.0,119500.0,121300.0,122433.33333333333,120666.66666666667,119266.66666666667,118400.0,119600.0,120600.0,123533.33333333333,125133.33333333333,124700.0,125133.33333333333,125866.66666666667,126700.0,128333.33333333333,129466.66666666667,129833.33333333333,131300.0,1.0520063357972544
Maryland,Frostburg,61033.333333333336,61433.333333333336,64900.0,66700.0,67633.33333333333,68966.66666666667,69633.33333333333,70566.66666666667,68800.0,67733.33333333333,65566.66666666667,64300.0,65666.66666666667,67733.33333333333,70366.66666666667,73066.66666666667,75033.33333333333,76466.66666666667,77933.33333333333,78600.0,81000.0,84133.33333333333,89466.66666666667,95000.0,100233.33333333333,103833.33333333333,105666.66666666667,108666.66666666667,109566.66666666667,110966.66666666667,110733.33333333333,112166.66666666667,114700.0,116133.33333333333,117000.0,114933.33333333333,113466.66666666667,111300.0,112466.66666666667,113833.33333333333,116266.66666666667,116633.33333333333,113133.33333333333,108900.0,104200.0,103166.66666666667,103033.33333333333,101566.66666666667,102366.66666666667,103533.33333333333,105666.66666666667,106600.0,107133.33333333333,105200.0,103933.33333333333,106233.33333333333,104633.33333333333,101866.66666666667,98366.66666666667,98866.66666666667,96900.0,98133.33333333333,99533.33333333333,99366.66666666667,99600.0,100966.66666666667,102950.0,1.0434261755016472
Montana,Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145566.66666666666,142900.0,140333.33333333334,136966.66666666666,138400.0,141433.33333333334,141000.0,140033.33333333334,142833.33333333334,143233.33333333334,141366.66666666666,142100.0,143666.66666666666,142866.66666666666,141066.66666666666,138733.33333333334,137900.0,
Virginia,Wise,48766.666666666664,49500.0,49466.666666666664,49533.333333333336,49000.0,48633.333333333336,49200.0,50500.0,52966.666666666664,55966.666666666664,58466.666666666664,60366.666666666664,58500.0,58233.333333333336,61366.666666666664,61766.666666666664,65366.666666666664,68466.66666666667,72966.66666666667,73500.0,76233.33333333333,83466.66666666667,79966.66666666667,83300.0,88400.0,88433.33333333333,88966.66666666667,93600.0,96466.66666666667,98300.0,104666.66666666667,110066.66666666667,108666.66666666667,112633.33333333333,115566.66666666667,120500.0,123466.66666666667,119500.0,120633.33333333333,113800.0,111433.33333333333,110566.66666666667,109600.0,104433.33333333333,102233.33333333333,101900.0,99533.33333333333,96766.66666666667,95066.66666666667,95566.66666666667,96166.66666666667,96733.33333333333,98266.66666666667,101033.33333333333,101900.0,104233.33333333333,97966.66666666667,88600.0,86700.0,88466.66666666667,93866.66666666667,94066.66666666667,93700.0,102900.0,116033.33333333333,131933.33333333334,137800.0,0.9425383542538354
